Modelo,Categoria,FraseID,Texto,NumPalavras,Latência (s),WER,Transcrição Whisper,Arquivo,Status
XTTS,enderecos_urls_emails,enderecos_urls_emails_05,A página de referência está disponível em https://dados.gov.br.,8,28.755,0.25,a página de referência está disponível em httsdados.gov.br 4.br.,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_05.wav,OK
Piper,enderecos_urls_emails,enderecos_urls_emails_06,O suporte técnico pode ser acionado pelo e-mail suporte@teste.com.,9,0.561,0.1111,o suporte técnico pode ser acionado pelo e-mail suportearrobatest.com,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_06.wav,OK
Kokoro,enderecos_urls_emails,enderecos_urls_emails_06,O suporte técnico pode ser acionado pelo e-mail suporte@teste.com.,9,4.267,0.5556,o suporte técnico pode ser acionado pelo email suporte a rouba teste.,audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_06.wav,OK
XTTS,enderecos_urls_emails,enderecos_urls_emails_06,O suporte técnico pode ser acionado pelo e-mail suporte@teste.com.,9,27.069,0.3333,o suporte técnico pode ser acionado pelo e-mail suporte a roba-test.com,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_06.wav,OK
Piper,enderecos_urls_emails,enderecos_urls_emails_07,"O laboratório fica na Avenida Brasil, número 900, em Belo Horizonte.",11,0.599,0.0909,"o laboratório fica na avenida brasil, número 900 em belo horizonte.",audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_07.wav,OK
Kokoro,enderecos_urls_emails,enderecos_urls_emails_07,"O laboratório fica na Avenida Brasil, número 900, em Belo Horizonte.",11,3.999,0.0909,"o laboratório fica na avenida brasil, número 900 em belo horizonte.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_07.wav,OK
XTTS,enderecos_urls_emails,enderecos_urls_emails_07,"O laboratório fica na Avenida Brasil, número 900, em Belo Horizonte.",11,23.593,0.1818,"o laborator fica na avenida brasil, número 900, em belo horizonte.ur.",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_07.wav,OK
Piper,enderecos_urls_emails,enderecos_urls_emails_08,O formulário pode ser acessado em portal.exemplo.com.br/login.,7,0.535,0.1429,o formulário pode ser acessado em portal.exempo.com.br,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_08.wav,OK
Kokoro,enderecos_urls_emails,enderecos_urls_emails_08,O formulário pode ser acessado em portal.exemplo.com.br/login.,7,3.663,0.7143,"o formulário pode ser acessado em portal, exemplo, com br login.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_08.wav,OK
XTTS,enderecos_urls_emails,enderecos_urls_emails_08,O formulário pode ser acessado em portal.exemplo.com.br/login.,7,26.7,0.2857,o formulário pode ser acessado em portal.exemple.combr login.,audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_08.wav,OK
Piper,enderecos_urls_emails,enderecos_urls_emails_09,O arquivo foi enviado para pesquisa.tcc@universidade.br ontem à noite.,9,0.645,0.6667,o arquivo foi enviado para pesquisa.tcroba universidade.br ou um tem a noite.,audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_09.wav,OK
Kokoro,enderecos_urls_emails,enderecos_urls_emails_09,O arquivo foi enviado para pesquisa.tcc@universidade.br ontem à noite.,9,5.044,0.6667,"o arquivo foi enviado para pesquisa, tcc arroba a universidade, br ontem à noite.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_09.wav,OK
XTTS,enderecos_urls_emails,enderecos_urls_emails_09,O arquivo foi enviado para pesquisa.tcc@universidade.br ontem à noite.,9,39.402,0.6667,"o arquivo foi enviado para pesquisa.tc, a roba, universidade.dr, ontem a noite.ponto.com",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_09.wav,OK
Piper,enderecos_urls_emails,enderecos_urls_emails_10,"O evento ocorrerá na Praça Sete, centro da cidade, próximo ao auditório principal.",13,0.758,0.1538,"o evento ocorrerá na praça 7 cento da cidade, próximo ao auditório principal.",audios_tcc/piper_enderecos_urls_emails_enderecos_urls_emails_10.wav,OK
Kokoro,enderecos_urls_emails,enderecos_urls_emails_10,"O evento ocorrerá na Praça Sete, centro da cidade, próximo ao auditório principal.",13,4.443,0.0769,"o evento ocorrerá na praça 7, centro da cidade, próximo ao auditório principal.",audios_tcc/kokoro_enderecos_urls_emails_enderecos_urls_emails_10.wav,OK
XTTS,enderecos_urls_emails,enderecos_urls_emails_10,"O evento ocorrerá na Praça Sete, centro da cidade, próximo ao auditório principal.",13,31.032,0.0769,"o evento ocorrerá na praça 7, centro da cidade, próximo ao auditório principal.",audios_tcc/xtts_enderecos_urls_emails_enderecos_urls_emails_10.wav,OK
